Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Jackson,20022795,JT,NVIDIA Corporation ,NVDA,P,04/14/2023,05/10/2023,"$15,001 - $50,000",New,
Jackson,20022795,JT,"Brighthouse Financial, Inc.",NaN,P,02/28/2023,04/25/2023,"$15,001 - $50,000",New,
Jackson,20022795,JT,UnitedHealth Group,NaN,S,02/28/2023,04/25/2023,"$15,001 - $50,000",New,
Jackson,20022795,JT,"AMETEK, Inc. ",AME,P,01/23/2023,04/25/2023,"$15,001 - $50,000",New,
Jackson,20022795,JT,Deere & Company ,DE,P,01/17/2023,04/25/2023,"$15,001 - $50,000",New,
Jackson,20022795,JT,Visa Inc. ,V,P,01/10/2023,04/25/2023,"$15,001 - $50,000",New,
Jackson,20022795,JT,Parker,PH,P,01/09/2023,04/25/2023,"$15,001 - $50,000",New,
Kelly,20024120,SP,Univ of Pittsburgh PA of the C,NaN,P,11/07/2023,12/04/2023,"$50,001 - $100,000",New,
Kelly,20024120,SP,Clifton TX Hgr Edu Fin Corp Ed,NaN,P,11/06/2023,12/04/2023,"$100,001 - $250,000",New,
Kelly,20023960,SP,Wisconsin St Hlth &,NaN,S,10/19/2023,11/03/2023,"$100,001 - $250,000",New,
Kelly,20023960,SP,Florida St Brd of Edu Public E,NaN,S,10/02/2023,11/03/2023,"$100,001 - $250,000",New,
Kelly,20023829,SP,Maryland St State Go 5% due,NaN,P,09/13/2023,10/02/2023,"$50,001 - $100,000",New,Bond purchase
Kelly,20023670,SP,North Carolina St Turnpike Aut,NaN,S,08/24/2023,09/03/2023,"$15,001 - $50,000",New,
Latta,20023887,SP,Farmers & Merchants Bancorp Inc,NaN,P,10/20/2023,10/20/2023,"$1,001 - $15,000",New,dividend reinvestment
Latta,20023449,SP,Farmers & Merchants Bancorp Inc,NaN,P,07/20/2023,08/04/2023,"$1,001 - $15,000",New,Dividend reinvestment
Latta,20023057,SP,"Farmers & Merchants Bancorp, Inc.",NaN,P,06/01/2023,05/31/2023,"$1,001 - $15,000",New,Compensation
Latta,20022811,SP,"Farmers & Merchants Bancorp, Inc.",NaN,P,04/20/2023,04/28/2023,"$1,001 - $15,000",New,Dividend reinvestment
Latta,20022370,SP,"Farmers & Merchants Bancorp, Inc.",NaN,P,01/20/2023,02/04/2023,"$1,001 - $15,000",New,Dividend reinvestment
Lee,20023000,JT,ON Semiconductor Corporation ,ON,Transaction,Date,Notification,Amount,New,
Lee,20023722,JT,Royal Caribbean Cruises Ltd. ,RCL,S,09/13/2023,09/18/2023,"$1,001 - $15,000",New,
Lee,20023000,JT,Evoqua Water Technologies,NaN,S,05/09/2023,05/19/2023,"$15,001 - $50,000",New,
Lee,20023000,JT,"Gartner, Inc. ",IT,S,05/09/2023,05/19/2023,"$1,001 - $15,000",New,
Lee,20023000,JT,"IQVIA Holdings, Inc. ",IQV,S,05/09/2023,05/19/2023,"$1,001 - $15,000",New,
Lee,20023000,JT,Keysight Technologies Inc. ,KEYS,S,05/09/2023,05/19/2023,"$1,001 - $15,000",New,
Lee,20023000,JT,"Motorola Solutions, Inc. ",MSI,S,05/09/2023,05/19/2023,"$15,001 - $50,000",New,
Lee,20023000,JT,"Nasdaq, Inc. ",NDAQ,S,05/09/2023,05/19/2023,"$1,001 - $15,000",New,
Lee,20022841,JT,Arthur J. Gallagher & Co. ,AJG,S,04/20/2023,05/03/2023,"$15,001 - $50,000",New,
Lee,20022841,JT,"IQVIA Holdings, Inc. ",IQV,S (partial),04/20/2023,05/03/2023,"$1,001 - $15,000",New,
Lee,20022841,JT,LPL Financial Holdings Inc.,NaN,S,04/20/2023,05/03/2023,"$15,001 - $50,000",New,
Lesko,20022221,SP,Series I Savings Bond [GS],NaN,P,01/03/2023,01/03/2023,"$1,001 - $15,000",New,
Lofgren,20022637,SP,"Expedia Group, Inc. ",EXPE,S,08/25/2022,05/05/2023,"$1,001 - $15,000",Amended,Corporate bond.
Lofgren,20022637,SP,Deskworks Inc. [PS],NaN,S (partial),03/11/2023,03/11/2023,"$100,001 - $250,000",New,Software company
Manning,20022978,SP,Alphabet Inc.,NaN,Transaction,Date,Notification,Amount,New,
Manning,20022978,SP,Centene Corporation ,CNC,Transaction,Date,Notification,Amount,New,
Manning,20023647,SP,Seven Bridges Multi,NaN,P,08/31/2023,09/06/2023,"$1,001 - $15,000",New,Hedge Fund. Fund manager letter on file with the Committee on Ethics.
Manning,20023313,JT,Blackstone Inc. ,BX,P,06/10/2022,07/13/2023,"$15,001 - $50,000",New,"BX was purchased by Edgewood Management for $29,122 on June 10, 2022 and sold for a loss 5 days later on"
Manning,20022978,SP,AbbVie Inc. ,ABBV,S (partial),04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,AbbVie Inc. ,ABBV,S (partial),04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Accenture plc Class A Ordinary,NaN,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Alphabet Inc.,AON,S (partial),04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Apple Inc. ,AAPL,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Apple Inc. ,AAPL,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,"Citizens Financial Group, Inc. ",CFG,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,"Estee Lauder Companies, Inc. ",EL,S (partial),04/28/2023,05/03/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Intuit Inc. ,INTU,P,04/28/2023,05/03/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,JP Morgan Chase & Co. ,JPM,S (partial),04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Lockheed Martin Corporation ,LMT,S (partial),04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Lockheed Martin Corporation ,MDT,S (partial),04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Medtronic plc. Ordinary Shares,MDT,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Microsoft Corporation ,MSFT,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Microsoft Corporation ,MSFT,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,"Nike, Inc. ",NKE,S (partial),04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,NVIDIA Corporation ,NVDA,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Packaging Corporation of America,PKG,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,"PayPal Holdings, Inc. ",PYPL,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,QUALCOMM Incorporated ,QCOM,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,QUALCOMM Incorporated ,QCOM,P,04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Starbucks Corporation ,SBUX,S (partial),04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,Starbucks Corporation ,SBUX,S (partial),04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,"TJX Companies, Inc. ",TJX,S (partial),04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022978,SP,"TJX Companies, Inc. ",TJX,S (partial),04/28/2023,05/02/2023,"$1,001 - $15,000",New,
Manning,20022709,SP,Ecolab Inc. ,ECL,S (partial),03/31/2023,04/11/2023,"$15,001 - $50,000",New,
Matsui,20023987,SP,U.S. Treasury Note due 11/30/2027 P 11/06/2023 11/07/2023 Spouse/DC OverID Owner,NaN,Transaction,Date,Notification,Amount,New,
Matsui,20023987,SP,U.S. Treasury Note due,NaN,P,11/06/2023,11/07/2023,Spouse/DC,New,
Matsui,20023987,SP,U.S. Treasury Note due,NaN,P,11/06/2023,11/07/2023,Spouse/DC,New,
Matsui,20023987,SP,U.S. Treasury Note due 03/31/2024,NaN,S (partial),11/06/2023,11/07/2023,Spouse/DC,New,
Matsui,20023987,SP,U.S. Treasury Note due,NaN,P,11/06/2023,11/07/2023,Spouse/DC,New,
Matsui,20023987,SP,U.S. Treasury Note due,NaN,P,11/06/2023,11/07/2023,Spouse/DC,New,
Matsui,20023987,SP,U.S. Treasury Note due,NaN,P,11/06/2023,11/07/2023,Spouse/DC,New,
Matsui,20023987,SP,U.S. Treasury Note due,NaN,P,11/06/2023,11/07/2023,Spouse/DC,New,
Matsui,20023987,SP,U.S. Treasury Note due,NaN,P,11/06/2023,11/07/2023,Spouse/DC,New,
Matsui,20023891,SP,U.S. Treasury Note due,NaN,S,10/25/2023,11/01/2023,Spouse/DC,New,
Matsui,20023891,SP,Note Receivable from,NaN,P,10/17/2023,10/17/2023,Spouse/DC,New,"Promissory Note between spouse and Intrinsic Exchange Group, Inc."
Matsui,20023060,SP,U.S. Treasury Note due,NaN,P,05/30/2023,06/02/2023,Spouse/DC,New,
Matsui,20022771,SP,U.S. Treasury Note due,NaN,P,04/18/2023,04/20/2023,"$250,001 - $500,000",New,
Matsui,20022771,SP,U.S. Treasury Note due,NaN,P,03/30/2023,04/20/2023,Spouse/DC,New,
Matsui,20022771,SP,U.S. Treasury Note due,NaN,P,03/13/2023,04/20/2023,"$100,001 - $250,000",New,
McGarvey,20023977,SP,Charles Schwab Corporation ,SCHW,P,10/05/2023,11/07/2023,"$1,001 - $15,000",New,
McGarvey,20023739,SP,Twilio Inc. Class A ,NaN,S,08/25/2023,09/20/2023,"$1,001 - $15,000",New,
McGarvey,20022656,SP,NVIDIA Corporation ,NVDA,P,03/07/2023,04/03/2023,"$1,001 - $15,000",New,
McGarvey,20022526,SP,NVIDIA Corporation ,NVDA,S,02/28/2023,03/16/2023,"$1,001 - $15,000",New,
McGarvey,20022526,SP,NVIDIA Corporation ,NVDA,S,02/28/2023,03/16/2023,"$1,001 - $15,000",New,
McGarvey,20022526,SP,"Amazon.com, Inc. ",AMZN,P,02/07/2023,02/13/2023,"$1,001 - $15,000",New,
Meuser,20023678,SP,NVIDIA Corporation ,NVDA,S (partial),08/14/2023,08/14/2023,"$100,001 - $250,000",New,
Meuser,20023678,DC,NVIDIA Corporation ,NVDA,S (partial),08/14/2023,08/14/2023,"$15,001 - $50,000",New,
Meuser,20023678,DC,NVIDIA Corporation ,NVDA,S (partial),08/14/2023,08/14/2023,"$15,001 - $50,000",New,
Meuser,20023212,SP,NVIDIA Corporation ,NVDA,S (partial),05/31/2023,06/01/2023,"$250,001 - $500,000",New,
Meuser,20023070,SP,NVIDIA Corporation ,NVDA,S (partial),05/05/2023,06/01/2023,"$1,001 - $15,000",New,
Miller,20024109,SP,iShares 1,NaN,P,11/30/2023,12/04/2023,"$1,001 - $15,000",New,"11/30/23 Buy 65 shares of IShares 1-5 year investment grade corp bond fund, cusip 464288646, ticker IGSB,"
Miller,20024109,SP,Pimco Investment Grade Corporate,NaN,S,11/28/2023,12/04/2023,"$1,001 - $15,000",New,"11/3/23 Sold 150 shares of Union Pacific Corp, cusip 907818108, ticker UNP, at a price of $207.3597/share,"
Miller,20023947,SP,iShares MSCI Emerging Markets,NaN,P,10/06/2023,11/01/2023,"$15,001 - $50,000",New,"Purchased 1,290 shares of MSCI EM EX China Index ETF $63,953.17"
Moore,20023711,SP,River Bank and Trust,Stock (Not Publicly Traded),P,08/31/2023,08/31/2023,"$50,001 - $100,000",New,2500 shares of River Bank and Trust Stock
Moskowitz,20022533,DC,Illinois Tool Works Inc. ,ITW,Transaction,Date,Notification,Amount,New,
Moskowitz,20023846,DC,Cummins Inc. ,CMI,P,09/27/2023,09/30/2023,"$1,001 - $15,000",New,
Moskowitz,20023846,DC,Cummins Inc. ,CMI,P,09/27/2023,09/30/2023,"$1,001 - $15,000",New,
Moskowitz,20023846,DC,Target Corporation ,TGT,S,09/27/2023,09/30/2023,"$1,001 - $15,000",New,
Moskowitz,20023846,DC,Target Corporation ,TGT,S,09/27/2023,09/30/2023,"$1,001 - $15,000",New,
Moskowitz,20022533,DC,"Brown & Brown, Inc. ",BRO,P,02/21/2023,02/28/2023,"$1,001 - $15,000",New,
Moskowitz,20022533,DC,Chubb Limited ,CB,P,02/21/2023,02/28/2023,"$1,001 - $15,000",New,
Moskowitz,20022533,DC,Costco Wholesale Corporation,COST,P,02/21/2023,02/28/2023,"$1,001 - $15,000",New,
Moskowitz,20022533,DC,Dollar General Corporation ,DG,P,02/21/2023,02/28/2023,"$1,001 - $15,000",New,
Moskowitz,20022533,DC,Hormel Foods Corporation ,HRL,P,02/21/2023,02/28/2023,"$1,001 - $15,000",New,
Moskowitz,20022533,DC,"PNC Financial Services Group, Inc.",PNC,P,02/21/2023,02/28/2023,"$1,001 - $15,000",New,
Moskowitz,20022533,DC,"PNC Financial Services Group, Inc.",PNC,P,02/21/2023,02/28/2023,"$1,001 - $15,000",New,
Moskowitz,20022533,DC,S&P Global Inc. ,SPGI,P,02/21/2023,02/28/2023,"$1,001 - $15,000",New,
Moskowitz,20022533,DC,Intel Corporation ,INTC,S,02/13/2023,02/28/2023,"$1,001 - $15,000",New,
Moskowitz,20022533,DC,Intel Corporation  ,MRK,S,02/13/2023,02/28/2023,"$1,001 - $15,000",New,
Moulton,20022261,SP,"Activision Blizzard, Inc ",NaN,S (partial),09/16/2022,01/10/2023,"$50,001 - $100,000",New,
Moulton,20023624,SP,"Activision Blizzard, Inc ",NaN,S (partial),08/18/2023,08/18/2023,"$500,001 - $1,000,000",New,"Same-day sale exercise of stock options. 9,193 shares expiring 8/19/2023 at strike price of $86.84. 980 shares"
Moulton,20022261,SP,"Amazon.com, Inc. ",AMZN,P,08/08/2022,01/10/2023,"$1,001 - $15,000",New,
Moulton,20023528,JT,"Divergent Technologies, Inc. Series",D,P,08/02/2023,08/02/2023,"$50,001 - $100,000",New,"2,367 shares"
Moulton,20023528,JT,"Suckerz, Inc. SAFE Preferred",NaN,P,07/30/2023,07/30/2023,"$15,001 - $50,000",New,Purchase of SAFE Note
Moulton,20023219,SP,"Activision Blizzard, Inc ",NaN,S (partial),06/13/2023,06/13/2023,"$100,001 - $250,000",New,
Moulton,20022611,SP,"Activision Blizzard, Inc ",NaN,S (partial),03/14/2023,03/14/2023,"$50,001 - $100,000",New,
Norton,20023290,DC,Ser A DEC13 5.0% JUN01 2030,NaN,S,06/01/2023,07/10/2023,"$15,001 - $50,000",New,Bond Redemption
Norton,20022858,DC,Rev NPR MAY13 4.0%,NaN,S,04/03/2023,05/04/2023,"$50,001 - $100,000",New,Bond Redemption
Pelosi,20022260,SP,"Salesforce, Inc.",CRM,[OP],S,12/20/2022,12/20/2022,New,Sold 130 call options purchased 12/20/21 with a strike price of $210 and an expiration date of 1/20/23.
Pelosi,20022320,SP,Roblox Corporation Class,A,(RBLX),S,01/20/2023,01/20/2023,New,100 call options purchased 12/20/21 with a strike price of $100 and an expiration date of 1/20/23 expired
Pelosi,20022260,SP,"Netflix, Inc. ",NFLX,S (partial),12/30/2022,12/30/2022,"$250,001 - $500,000",New,"Sold 1,000 shares."
Pelosi,20022260,SP,"Netflix, Inc. ",NFLX,S (partial),12/29/2022,12/29/2022,"$250,001 - $500,000",New,"Sold 1,000 shares."
Pelosi,20022260,SP,Alliance Bernstein Holding L.P. Units,NaN,S (partial),12/28/2022,12/28/2022,"$500,001 - $1,000,000",New,"Sold 20,000 shares."
Pelosi,20022260,SP,Alphabet Inc.,NaN,S (partial),12/28/2022,12/28/2022,"$500,001 - $1,000,000",New,"Sold 10,000 shares."
Pelosi,20022260,SP,"PayPal Holdings, Inc. ",PYPL,S (partial),12/28/2022,12/28/2022,"$250,001 - $500,000",New,"Sold 5,000 shares."
Pelosi,20022260,SP,Roblox Corporation Class A ,NaN,S (partial),12/28/2022,12/28/2022,"$100,001 - $250,000",New,"Sold 5,000 shares."
Pelosi,20022260,SP,"REOF XX, LLC [AB]",NaN,P,12/27/2022,12/27/2022,"$15,001 - $50,000",New,"Additional investment in LLC which acquired five Courtyard by Marriott hotels located in Fairfax, VA (one),"
Pelosi,20022260,SP,Alphabet Inc.,NaN,S (partial),12/21/2022,12/21/2022,"$500,001 - $1,000,000",New,"Sold 10,000 shares."
Pelosi,20022260,SP,"PayPal Holdings, Inc. ",PYPL,S (partial),12/21/2022,12/21/2022,"$250,001 - $500,000",New,"Sold 5,000 shares."
Pelosi,20022260,SP,Walt Disney Company ,DIS,S (partial),12/21/2022,12/21/2022,"$500,001 - $1,000,000",New,"Sold 10,000 shares."
Pelosi,20022260,SP,Alphabet Inc.,NaN,S (partial),12/20/2022,12/20/2022,"$500,001 - $1,000,000",New,"Sold 10,000 shares."
Pelosi,20022260,SP,"Tesla, Inc. ",TSLA,S (partial),12/20/2022,12/20/2022,"$500,001 - $1,000,000",New,"Sold 5,000 shares."
Pelosi,20024186,SP,NVIDIA Corporation ,NVDA,P,11/22/2023,11/22/2023,"$1,000,001 - $5,000,000",New,Purchased 50 call options with a strike price of $120 and an expiration date of 12/20/24.
Pelosi,20023192,SP,Apple Inc. ,AAPL,P,06/15/2023,06/15/2023,"$250,001 - $500,000",New,"Exercised 50 call options purchased 5/24/22 (5,000 shares) at a strike price of $80 with an expiration date of"
Pelosi,20023192,SP,Microsoft Corporation ,MSFT,P,06/15/2023,06/15/2023,"$500,001 - $1,000,000",New,"Exercised 50 call options purchased 5/24/22 (5,000 shares) at a strike price of $180 with an expiration date"
Pelosi,20023080,SP,Apple Inc. ,AAPL,S (partial),05/08/2023,05/08/2023,"$500,001 - $1,000,000",New,"Contribution of 2,900 shares held personally to Trinity College."
Pelosi,20022664,SP,Apple Inc. ,AAPL,P,03/17/2023,03/17/2023,"$500,001 - $1,000,000",New,"Exercised 100 call options purchased 5/13/22 (10,000 shares) at a strike price of $80 with an expiration date"
Pelosi,20022664,SP,"REOF XXV, LLC",Asset-Backed Securities,P,03/09/2023,03/09/2023,"$500,001 - $1,000,000",New,"Investment in LLC which is acquiring and restoring a luxury hotel property in San Francisco, CA."
Peters,20024130,SP,U.S Treasury Bills,Government Securities and Agency Debt,P,11/20/2023,11/30/2023,"$250,001 - $500,000",NewID Owner Asset Transaction Date Notification Amount Cap.,
Peters,20024130,SP,U.S Treasury Bills,Government Securities and Agency Debt,P,11/17/2023,11/30/2023,"$500,001 - $1,000,000",New,
Peters,20024130,SP,Los Angeles CA GO UTX,Government Securities and Agency Debt,P,11/08/2023,11/30/2023,"$500,001 - $1,000,000",New,
Peters,20024130,SP,"Lynett Capital Partners V, LP",Other,P,11/08/2023,11/30/2023,"$100,001 - $250,000",New,Pooled Investment Fund/Venture Capital
Peters,20024130,SP,U.S Treasury Bills,Government Securities and Agency Debt,P,11/08/2023,11/30/2023,"$500,001 - $1,000,000",New,
Peters,20024130,SP,U.S Treasury Bills [GS],NaN,S (partial),11/02/2023,11/30/2023,"$500,001 - $1,000,000",New,
Peters,20024130,SP,CA UNIV REV,Government Securities and Agency Debt,S,11/01/2023,11/30/2023,"$500,001 - $1,000,000",New,
Peters,20023998,SP,Riverside CA Sewer Util,Government Securities and Agency Debt,P,10/31/2023,10/31/2023,"$100,001 - $250,000",New,
Peters,20023998,SP,Folsom Cordova CA Impt Sch,Government Securities and Agency Debt,S,10/02/2023,10/31/2023,"$250,001 - $500,000",New,
Peters,20023998,SP,Stockton CA PFA Wtr Util,Government Securities and Agency Debt,S,10/02/2023,10/31/2023,Spouse/DC,New,
Peters,20023824,SP,U.S Treasury Bills,Government Securities and Agency Debt,P,09/25/2023,09/30/2023,"$100,001 - $250,000",New,
Peters,20023824,SP,U.S Treasury Bills,Government Securities and Agency Debt,P,09/25/2023,09/30/2023,"$500,001 - $1,000,000",New,
Peters,20023824,SP,U.S Treasury Bills [GS],NaN,S (partial),09/21/2023,09/30/2023,"$100,001 - $250,000",New,
Peters,20023824,SP,U.S Treasury Bills [GS],NaN,S (partial),09/21/2023,09/30/2023,"$500,001 - $1,000,000",New,
Peters,20023664,SP,San Carlos CA SD Impt Sch,Government Securities and Agency Debt,P,08/17/2023,08/31/2023,"$500,001 - $1,000,000",New,
Peters,20023664,SP,Upper Sta Clr JPA Wtr Util,Government Securities and Agency Debt,P,08/08/2023,08/31/2023,"$100,001 - $250,000",New,
Peters,20023664,SP,Lodi CA USD GO UTX,Government Securities and Agency Debt,S,08/01/2023,08/31/2023,"$50,001 - $100,000",New,
Peters,20023664,SP,"San Diego, CA CCD Coll Educ",Government Securities and Agency Debt,S,08/01/2023,08/31/2023,"$250,001 - $500,000",New,
Peters,20023499,SP,U.S. Treasury Notes,Government Securities and Agency Debt,P,07/24/2023,07/31/2023,"$250,001 - $500,000",New,
Peters,20023499,SP,U.S. Treasury Notes [GS],NaN,S (partial),07/20/2023,07/31/2023,"$250,001 - $500,000",New,
Peters,20023499,SP,U.S. Treasury Notes,Government Securities and Agency Debt,P,07/14/2023,07/31/2023,"$15,001 - $50,000",New,
Peters,20023499,SP,San Diego CA Trans Excise Tax,Government Securities and Agency Debt,P,07/13/2023,07/31/2023,"$100,001 - $250,000",New,
Peters,20023499,SP,Cibolo Creek Muni Swr Util,Government Securities and Agency Debt,S,07/10/2023,07/31/2023,"$15,001 - $50,000",New,
Peters,20023277,SP,US Treasury Bill,Government Securities and Agency Debt,P,06/26/2023,06/30/2023,Spouse/DC,New,
Peters,20023277,SP,US Treasury Bill,Government Securities and Agency Debt,P,06/23/2023,06/30/2023,"$250,001 - $500,000",New,
Peters,20023277,SP,US Treasury Bill [GS],NaN,S (partial),06/22/2023,06/30/2023,Spouse/DC,New,
Peters,20023277,SP,San Francisco CA IMPT SCH [GS],NaN,S (partial),06/15/2023,06/30/2023,"$250,001 - $500,000",New,
Peters,20023111,SP,Univ CA,Government Securities and Agency Debt,S,05/15/2023,05/31/2023,"$500,001 - $1,000,000",New,
Peters,20022900,SP,U.S Treasury Bills,Government Securities and Agency Debt,P,04/25/2023,04/30/2023,"$100,001 - $250,000",New,
Peters,20022900,SP,U.S Treasury Bills,Government Securities and Agency Debt,P,04/25/2023,04/30/2023,"$500,001 - $1,000,000",New,
Peters,20022900,SP,U.S Treasury Bills,Government Securities and Agency Debt,P,04/24/2023,04/30/2023,"$500,001 - $1,000,000",New,
Peters,20022900,SP,Bay Area Toll RV Toll Tran,Government Securities and Agency Debt,S,04/03/2023,04/30/2023,"$250,001 - $500,000",New,
Peters,20022690,SP,U.S Treasury Bills,Government Securities and Agency Debt,S,03/07/2023,03/31/2023,"$100,001 - $250,000",New,
Peters,20022633,SP,U.S Treasury Bills,Government Securities and Agency Debt,P,02/07/2023,02/28/2023,"$100,001 - $250,000",New,
Peters,20022409,SP,Multi,NaN,S (partial),01/03/2023,01/31/2023,"$100,001 - $250,000",New,Packaging Company
Peters,20022409,SP,Los Angeles CA W/P Wtr Util,Government Securities and Agency Debt,S,01/01/2023,01/31/2023,"$15,001 - $50,000",New,
Ross,20022808,SP,Unity Software Inc. ,NaN,E,11/07/2022,11/30/2022,"$1,001 - $15,000",New,This was an exchange of Ironsource stock for Unity stock due to a merger.
Ross,20022738,JT,Microsoft Corporation ,MSFT,S (partial),04/10/2023,04/10/2023,"$1,001 - $15,000",New,
Ross,20022421,JT,Microsoft Corporation ,MSFT,S (partial),02/01/2023,02/01/2023,"$1,001 - $15,000",New,
Ross,20022421,JT,Microsoft Corporation ,MSFT,S (partial),01/30/2023,01/30/2023,"$1,001 - $15,000",New,
Salazar,20022756,SP,"Tortoise Energy Infrastructure S 03/13/2023 03/13/2023 $50,001",NaN,Transaction,Date,Notification,Amount,New,TORTOISE ENERGY INFRA CORP PREFERENTIAL RATE UNSOLICITED TRADE
Salazar,20023976,SP,US Treasury Bill,Government Securities and Agency Debt,P,10/26/2023,10/26/2023,"$500,001 - $1,000,000",New,
Salazar,20023976,SP,New Fortress Energy Inc.,NaN,P,10/24/2023,10/24/2023,"$15,001 - $50,000",New,
Salazar,20023976,SP,"NextEra Energy Partners, LP",NaN,S,10/24/2023,10/24/2023,"$15,001 - $50,000",New,
Salazar,20023797,SP,UNITED STATES TREASURY,NaN,P,09/07/2023,09/07/2023,"$500,001 - $1,000,000",New,
Salazar,20023797,SP,UNITED STATES TREASURY,NaN,P,09/07/2023,09/07/2023,"$500,001 - $1,000,000",New,
Salazar,20023146,SP,"Cheniere Energy, Inc. ",NaN,S,05/16/2023,05/16/2023,"$50,001 - $100,000",New,
Salazar,20023146,SP,"ONEOK, Inc. ",OKE,S,05/16/2023,05/16/2023,"$15,001 - $50,000",New,
Salazar,20023045,SP,"NextEra Energy Partners, LP",NaN,S,04/13/2023,04/13/2023,"$1,001 - $15,000",New,NEXTERA ENERGY PARTNERS LPCOM UNIT LTD PARTNERSHIP INTID Owner Asset Transaction Date Notification Amount Cap.
Salazar,20022756,SP,"Civitas Resources, Inc. ",NaN,P,03/13/2023,03/13/2023,"$1,001 - $15,000",New,
Salazar,20022756,SP,Energy Transfer LP Common,Exchange Traded Notes,P,03/13/2023,03/13/2023,"$15,001 - $50,000",New,ENERGY TRANSFER LP COM UT LTD PREFERENTIAL RATE UNSOLICITED TRADE
Salazar,20022756,SP,Energy Transfer LP Common,Exchange Traded Notes,P,03/13/2023,03/13/2023,"$50,001 - $100,000",New,ENERGY TRANSFER LP COM UT LTD PREFERENTIAL RATE UNSOLICITED TRADE
Salazar,20022756,SP,Energy Transfer LP Common,Exchange Traded Notes,P,03/13/2023,03/13/2023,"$100,001 - $250,000",New,ENERGY TRANSFER LP COM UT LTD PREFERENTIAL RATE UNSOLICITED TRADE
Salazar,20022756,SP,Tortoise Energy,NaN,S,03/13/2023,03/13/2023,"$15,001 - $50,000",New,TORTOISE ENERGY INFRA CORP PREFERENTIAL RATE
Salazar,20022756,SP,Tortoise Energy,NaN,S,03/13/2023,03/13/2023,"$100,001 - $250,000",New,
Scanlon,20023019,JT,Constellation Energy Corporation,CEG,S (partial),05/23/2023,05/24/2023,"$15,001 - $50,000",New,
Scanlon,20023019,JT,Exelon Corporation ,EXC,S (partial),05/23/2023,05/24/2023,"$15,001 - $50,000",New,
Schneider,20023178,SP,Banner Fund V [OL],NaN,P,06/27/2023,06/13/2023,"$1,001 - $15,000",New,Real Estate Investment Fund
Schneider,20022745,SP,BG One Scottsdale LLC,Ownership Interest (Engaged in a Trade or Business),P,04/14/2023,04/14/2023,"$50,001 - $100,000",New,"Promissory Note for Company developing 112 unit condominium complex in North Scottsdale, AZ"
Schneider,20022745,SP,"MZ Knoxville SFR, LLC",Ownership Interest (Engaged in a Trade or Business),P,04/12/2023,04/12/2023,"$50,001 - $100,000",New,"LLC that will purchase, develop, manage own and lease out “The Residences at Devanshire”—a 87 unit single"
Scott,20022312,SP,GE HealthCare Technologies Inc.,GEHC,E,01/04/2023,01/09/2023,"$1,001 - $15,000",New,DISTRIBUTION SPINOFF FROM:(GE ) 83.000 shares of GE HEALTHCARE TECHNOLOGIES INC
Sessions,20023922,SP,Medical Properties,NaN,Inc.,S,11/03/2023,11/03/2023,New,"$151,000"
Sessions,20023552,SP,Allied Gaming &,NaN,Inc.,S,08/29/2023,08/31/2023,New,1000 shares/loss
Sessions,20023552,SP,"C3.ai, Inc. Class A",NaN,[ST],S,09/05/2023,09/05/2023,New,10 shares/loss
Sessions,20023552,SP,"DigitalBridge Group,",NaN,(DBRG),S,08/18/2023,08/22/2023,New,12 shares /loss
Sessions,20023552,SP,"Warner Bros. Discovery, Inc.",NaN,Series,S,08/18/2023,08/18/2023,New,35 shares loss 55%
