Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Peters,20003431,SP,"EOg Resources, Inc. ",NaN,P,06/29/2015,06/30/2015,"$1,001 - $15,000",New,
Peters,20003431,SP,aetna Inc. ,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,allergan plc Ordinary Shares ,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,alliance Data Systems Corporation,NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"amazon.com, Inc. ",NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,anadarko Petroleum Corporation ,NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,apple Inc. ,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"automatic Data Processing, Inc. ",NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,Bank of america Corporation ,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"BlackRock, Inc. ",NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Boeing Company ,NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Capital One Financial Corporation,COF,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"Cisco Systems, Inc. ",CSCO,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"Citigroup, Inc. ",C,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"Citrix Systems, Inc. ",NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Colgate,NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Comcast Corporation,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,CVS Health Corporation ,CVS,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,Dollar general Corporation ,NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,EMC Corporation ,NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,EQT Corporation ,EQT,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Express Scripts Holding Company,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"Fidelity National Information Services,",NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,general Electric Company ,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,google Inc.,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"Home Depot, Inc. ",HD,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,Johnson & Johnson ,JNJ,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,JP Morgan Chase & Co. ,JPM,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,Macy's Inc ,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,Marathon Oil Corporation ,NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Medtronic plc. Ordinary Shares ,MDT,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"Merck & Company, Inc. Common Stock",MRK,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Microsoft Corporation ,MSFT,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,Omnicom group Inc. ,OMC,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Oracle Corporation ,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"Pepsico, Inc. ",PEP,P,06/26/2015,06/30/2015,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount,
Peters,20003431,SP,"Praxair, Inc. ",NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"Prudential Financial, Inc. ",NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,QualCOMM Incorporated ,QCOM,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Stryker Corporation ,SYK,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"TJX Companies, Inc. ",TJX,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Tyco International plc ,NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,u.S. Bancorp ,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,union Pacific Corporation ,NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,united Technologies Corporation ,NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,unitedHealth group Incorporated,NaN,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,V.F. Corporation ,NaN,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Verizon Communications Inc. ,VZ,P,06/26/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Wells Fargo & Company ,WFC,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"Williams Companies, Inc. ",WMB,P,06/26/2015,06/30/2015,"$50,001 - $100,000",New,"Hon. Scott H. Peters , 07/28/2015"
Peters,20003431,SP,aetna Inc. ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,allergan plc Ordinary Shares ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,alliance Data Systems Corporation,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"amazon.com, Inc. ",NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,american Express Company ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,anadarko Petroleum Corporation ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,apple Inc. ,NaN,P,06/23/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"automatic Data Processing, Inc. ",NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Bank of america Corporation ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"BlackRock, Inc. ",NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Boeing Company ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Capital One Financial Corporation,COF,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"Cisco Systems, Inc. ",CSCO,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"Citigroup, Inc. ",C,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"Citrix Systems, Inc. ",NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Colgate,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Comcast Corporation,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,CVS Health Corporation ,CVS,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Danaher Corporation ,DHR,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Dollar general Corporation ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,EMC Corporation ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,EQT Corporation ,EQT,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Express Scripts Holding Company,NaN,P,06/23/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"Fidelity National Information Services,",NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"Fiserv, Inc. ",NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,general Electric Company ,NaN,P,06/23/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,google Inc.,NaN,P,06/23/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"Home Depot, Inc. ",HD,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Johnson & Johnson ,JNJ,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,JP Morgan Chase & Co. ,JPM,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Macy's Inc ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount,
Peters,20003431,SP,Marathon Oil Corporation ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Medtronic plc. Ordinary Shares ,MDT,P,06/23/2015,06/30/2015,"$50,001 - $100,000",New,
Peters,20003431,SP,"Merck & Company, Inc. Common Stock",MRK,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Microsoft Corporation ,MSFT,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Omnicom group Inc. ,OMC,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Oracle Corporation ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"Pepsico, Inc. ",PEP,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"Praxair, Inc. ",NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"Prudential Financial, Inc. ",NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,QualCOMM Incorporated ,QCOM,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Stryker Corporation ,SYK,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"TJX Companies, Inc. ",TJX,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Tyco International plc ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,u.S. Bancorp ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",NewID Owner Asset Transaction Date Notification Amount,
Peters,20003431,SP,union Pacific Corporation ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,united Technologies Corporation ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,unitedHealth group Incorporated,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,V.F. Corporation ,NaN,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Verizon Communications Inc. ,VZ,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Visa Inc. ,V,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Walt Disney Company ,DIS,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,Wells Fargo & Company ,WFC,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003431,SP,"Williams Companies, Inc. ",WMB,P,06/23/2015,06/30/2015,"$15,001 - $50,000",New,
Peters,20003204,SP,"gSE Systems, Inc. ",NaN,S,05/8/2015,05/31/2015,"$1,001 - $15,000",New,
Peters,20003204,SP,"PMFg, Inc.",NaN,S,05/8/2015,05/31/2015,Spouse/DC,New,"Hon. Scott H. Peters , 06/11/2015"
Peters,20003204,SP,"gSE Systems, Inc. ",NaN,S,05/7/2015,05/31/2015,"$1,001 - $15,000",New,
Peters,20003204,SP,"gSE Systems, Inc. ",NaN,S,05/5/2015,05/31/2015,"$1,001 - $15,000",New,
Peters,20003204,SP,"gSE Systems, Inc. ",NaN,S,05/19/2015,05/31/2015,"$15,001 - $50,000",New,
Peters,20003204,SP,"gSE Systems, Inc. ",NaN,S,05/18/2015,05/31/2015,"$1,001 - $15,000",NewID Owner Asset Transaction Date Notification Amount,
Peters,20003204,SP,"gSE Systems, Inc. ",NaN,S,05/15/2015,05/31/2015,"$1,001 - $15,000",New,
Peters,20003204,SP,"gSE Systems, Inc. ",NaN,S,05/14/2015,05/31/2015,"$1,001 - $15,000",New,
Peters,20003204,SP,"gSE Systems, Inc. ",NaN,S,05/13/2015,05/31/2015,"$15,001 - $50,000",New,
Peters,20003204,SP,"gSE Systems, Inc. ",NaN,S,05/12/2015,05/31/2015,"$1,001 - $15,000",New,
Peters,20003204,SP,"gSE Systems, Inc. ",NaN,S,05/11/2015,05/31/2015,"$15,001 - $50,000",New,
Peters,20003204,SP,"PMFg, Inc.",NaN,S,05/11/2015,05/31/2015,Spouse/DC,New,
Peters,20002836,SP,"Inrad Optics, Inc. ",NaN,S,03/3/2015,03/31/2015,"$100,001 - $250,000",New,"Hon. Scott H. Peters , 04/14/2015"
Peters,20002520,SP,apco Oil and gas International Inc.,NaN,S,01/30/2015,01/31/2015,Spouse/DC,New,
Peters,20002520,SP,"Ecology and Environment, Inc.",NaN,S,01/29/2015,01/31/2015,"$15,001 - $50,000",New,
Peters,20002520,SP,"Ecology and Environment, Inc.",NaN,S,01/28/2015,01/31/2015,"$15,001 - $50,000",New,
Peters,20002520,SP,"PMFg, Inc. ",NaN,S,01/28/2015,01/31/2015,"$15,001 - $50,000",New,"Hon. Scott H. Peters , 02/12/2015"
Peters,20002520,SP,"Ecology and Environment, Inc.",NaN,S,01/27/2015,01/31/2015,"$15,001 - $50,000",New,
Price,20003862,JT,lincoln National Corporation ,NaN,P,09/23/2015,09/28/2015,"$1,001 - $15,000",New,
Price,20003862,JT,"Metlife, Inc. ",MET,P,09/23/2015,09/28/2015,"$1,001 - $15,000",New,"Hon. David E. Price , 09/30/2015"
Price,20003862,JT,Magellan Midstream Partners l.P.,NaN,P,09/18/2015,09/25/2015,"$1,001 - $15,000",New,
Price,20003611,JT,united Technologies Corporation ,NaN,P,08/3/2015,08/7/2015,"$1,001 - $15,000",New,
Price,20003800,JT,Walt Disney Company ,NaN,P,08/28/2015,09/3/2015,"$1,001 - $15,000",New,"Hon. David E. Price , 09/17/2015"
Price,20003800,JT,Costco Wholesale Corporation ,NaN,P,08/24/2015,08/31/2015,"$1,001 - $15,000",New,
Price,20003800,JT,V.F. Corporation ,NaN,P,08/24/2015,08/31/2015,"$1,001 - $15,000",New,
Price,20003611,JT,NC Health Care Facilities Bonds,NaN,P,07/24/2015,07/27/2015,"$1,001 - $15,000",New,Tax-Exempt Bond
Price,20003611,JT,Walt Disney Company ,NaN,P,07/24/2015,07/27/2015,"$1,001 - $15,000",New,"Hon. David E. Price , 08/14/2015"
Price,20002645,JT,Magellan Midstream Partners l.P.,NaN,P,01/29/2015,02/6/2015,"$1,001 - $15,000",New,"Hon. David E. Price , 03/3/2015"
Price,20002497,JT,sPDR s&P Dividend ETF ,NaN,P,01/26/2015,02/2/2015,"$1,001 - $15,000",New,
Price,20002497,JT,"Valeant Pharmaceuticals International,",NaN,s,01/26/2015,02/2/2015,"$1,001 - $15,000",New,"Hon. David E. Price , 02/4/2015"
Rigell,20003986,SP,SPDR Gold Trust ,NaN,P,09/4/2015,09/30/2015,"$1,001 - $15,000",New,"Hon. E. Scott Rigell , 10/23/2015"
Rigell,20003861,SP,SPDR Gold Trust ETF,NaN,P,08/14/2015,08/31/2015,"$1,001 - $15,000",New,"Hon. E. Scott Rigell , 09/30/2015"
Rigell,20003625,SP,apple Inc. ,NaN,P,07/22/2015,07/27/2015,"$1,001 - $15,000",New,Purchased shares of apple Inc. stock
Rigell,20003625,SP,"Gilead Sciences, Inc. ",NaN,P,07/22/2015,07/27/2015,"$1,001 - $15,000",New,"Hon. E. Scott Rigell , 08/18/2015"
Rigell,20003447,SP,apple Inc. ,NaN,P,06/4/2015,07/1/2015,"$15,001 - $50,000",New,Purchased shares of apple Inc. (aaPL)
Rigell,20003447,SP,First Trust Sabrient Forward Looking,NaN,P,06/22/2015,07/1/2015,"$15,001 - $50,000",New,"Hon. E. Scott Rigell , 07/20/2015"
Rigell,20003447,SP,First Trust Cybersecurity Portfolio,NaN,P,06/11/2015,07/1/2015,"$15,001 - $50,000",New,Purchased shares in an Equity Trust portfolio. First Trust Cybersecurity Portfolio.
Rigell,20003265,SP,Cummins Inc. ,CMI,P,05/28/2015,06/2/2015,"$15,001 - $50,000",New,"Bought shares of stock in Cummins, Inc. Symbol CMI."
Rigell,20003265,SP,Exxon Mobil Corporation ,NaN,P,05/28/2015,06/2/2015,"$15,001 - $50,000",New,Bought shares of stock in Exxon Mobil Corp. Symbol XoM
Rigell,20003265,SP,"Merck & Company, Inc. Common Stock",MRK,P,05/28/2015,06/2/2015,"$1,001 - $15,000",New,"Bought shares of stock in Merck & Co., Inc. New. Symbol MRK"
Rigell,20003265,SP,Vanguard FTSEEuropean ETF ,NaN,P,05/28/2015,06/2/2015,"$15,001 - $50,000",New,"Hon. E. Scott Rigell , 06/16/2015"
Sanchez,20003115,SP,root9b Techologies Inc. (RTNb) ,NaN,P,04/21/2015,04/21/2015,"$1,001 - $15,000",New,"Hon. Linda T. Sánchez , 05/17/2015"
Schneider,20002402,SP,"Stratasys, ltd. ",NaN,S,12/3/2014,01/2/2014,"$50,001 - $100,000",New,
Schneider,20002402,SP,google Inc.,NaN,S,12/18/2014,01/2/2015,"$50,001 - $100,000",New,
Schneider,20002402,SP,google Inc.,NaN,S,12/18/2014,01/2/2015,"$50,001 - $100,000",New,
Schneider,20002402,SP,"Home Depot, Inc. ",HD,P,12/18/2014,01/2/2015,"$100,001 - $250,000",New,
Schneider,20002402,SP,"Telephone and Data Systems, Inc.",NaN,S,12/18/2014,01/2/2015,"$1,001 - $15,000",New,Sale
Schneider,20002402,SP,Huntington Ingalls INDS INC 7.12500%,NaN,P,12/10/2014,01/12/2015,"$1,001 - $15,000",New,Purchase
Schneider,20002402,SP,Zions Bancorp 6.3000% Sersg,NaN,P,12/10/2014,01/2/2015,"$1,001 - $15,000",New,"Hon. Bradley S. Schneider , 01/16/2015"
Wasserman Schultz,20003704,SP,Stonegate Bank ,NaN,S,09/1/2015,09/2/2015,"$15,001 - $50,000",New,"Hon. Debbie Wasserman Schultz , 09/9/2015"
Wasserman Schultz,20003667,SP,Stonegate Bank ,NaN,S,08/4/2015,08/24/2015,"$50,001 - $100,000",New,"Hon. Debbie Wasserman Schultz , 09/1/2015"
Wasserman Schultz,20003667,SP,Stonegate Bank ,NaN,S,08/3/2015,08/24/2015,"$15,001 - $50,000",New,
Wasserman Schultz,20003402,SP,Stonegate Bank ,NaN,S,06/23/2015,06/24/2015,"$100,001 - $250,000",New,"Hon. Debbie Wasserman Schultz , 07/15/2015"
Whitfield,20004222,SP,Capital one Financial Corporation,NaN,P,11/9/2015,11/30/2015,"$1,001 - $15,000",New,
Whitfield,20004222,SP,Wells Fargo & Company ,WFC,P,11/9/2015,11/30/2015,"$1,001 - $15,000",New,
Whitfield,20004222,SP,Wells Fargo Advantage Short Term,NaN,S,11/9/2015,11/30/2015,"$50,001 - $100,000",Amended,"Hon. Ed Whitfield , 12/16/2015"
Whitfield,20004222,SP,Philip Morris International Inc ,PM,S,11/24/2015,11/30/2015,"$15,001 - $50,000",New,
Whitfield,20004222,SP,Philip Morris International Inc ,PM,S,11/24/2015,11/30/2015,"$15,001 - $50,000",New,
Whitfield,20004222,SP,The Madison Square garden,NaN,P,11/24/2015,11/30/2015,"$1,001 - $15,000",New,
Whitfield,20004222,SP,The Madison Square garden,NaN,S,11/24/2015,11/30/2015,"$1,001 - $15,000",New,
Womack,20003972,JT,aDFa,NaN,S,10/5/2015,10/8/2015,"$15,001 - $50,000",New,"Hon. Steve Womack , 10/21/2015"
Womack,20003453,JT,aDFa,NaN,S,07/8/2015,07/13/2015,"$15,001 - $50,000",New,"Hon. Steve Womack , 07/22/2015"
Womack,20003062,SP,university of arkansas Bonds,NaN,P,05/2/2014,05/2/2014,"$25,000,001",New,"Hon. Steve Womack , 05/11/2015"
Womack,20003066,JT,aDFa,NaN,S,04/2/2015,04/8/2015,"$1,001 - $15,000",New,"Hon. Steve Womack , 05/12/2015"
