Member,DocID,Owner,Asset,Ticker,Transaction Type,Transaction Date,Notification Date,Amount,Filing Status,Description
Sessions,20006965,SP,"SunTrust Banks, Inc. ",NaN,P,03/22/2017,03/22/2017,"$1,001 - $15,000",New,
Sessions,20006963,SP,"amazon.com, Inc. ",NaN,P,03/22/2017,03/22/2017,"$1,001 - $15,000",New,
Sessions,20006828,SP,american Express Company ,NaN,P,02/28/2017,02/28/2017,"$1,001 - $15,000",New,
Sessions,20006825,SP,american Express Company ,NaN,P,02/28/2017,02/28/2017,"$1,001 - $15,000",New,
Sessions,20006785,SP,NVIDIa Corporation ,NaN,P,02/17/2017,02/17/2017,"$1,001 - $15,000",New,
Sessions,20006658,SP,Illinois Tool Works,ITW,P,02/1/2017,02/1/2017,"$1,001 - $15,000",New,
Sessions,20006505,SP,Occidental Petroleum,OXY,P,01/6/2017,01/6/2017,"$15,001 - $50,000",New,
Sessions,20006505,SP,Schlumberger,SLB,P,01/6/2017,01/6/2017,"$1,001 - $15,000",New,
Sessions,20006633,SP,Wal,NaN,P,01/27/2017,01/30/2017,"$1,001 - $15,000",New,
Sessions,20006622,SP,"The Michaels Companies, Inc. ",NaN,P,01/25/2017,01/25/2017,"$1,001 - $15,000",New,
Sessions,20006566,SP,general Electric Company ,NaN,P,01/13/2017,01/13/2017,"$15,001 - $50,000",New,
Sessions,20006547,SP,"Versum Materials, Inc. ",NaN,S,01/11/2017,01/11/2017,"$1,001 - $15,000",New,
Turner,20007546,SP,Virginia College Bldg auth Edl Facs Rev,NaN,P,06/7/2017,06/29/2017,"$1,001 - $15,000",New,
Turner,20007546,SP,ohio St. Cap Facs Lease appropriations,NaN,S,06/2/2017,06/29/2017,"$1,001 - $15,000",New,Subholding of: Spouse Brokerage 4-0176 Muni account
Turner,20006903,SP,"Cheniere Energy, Inc. ",NaN,S,03/9/2017,03/13/2017,"$500,001 - $1,000,000",New,Subholding of: Spouse Brokerage 1-8714
Turner,20006903,SP,CaLIFoRNIa ST VaRIoUS PURP LT,NaN,P,03/8/2017,03/15/2017,"$1,001 - $15,000",New,Subholding of: Spouse Brokerage 4-0176 Muni account
Turner,20006903,SP,oHIo STaTE CoMMoN SCHS LT SER,NaN,S,03/3/2017,03/15/2017,"$1,001 - $15,000",New,
Turner,20006851,SP,"Cheniere Energy, Inc. ",NaN,S,03/3/2017,03/3/2017,"$500,001 - $1,000,000",New,
Veasey,20007741,SP,banco bilbao Vizcaya Argentaria S.A.,NaN,S,11/7/2016,11/7/2016,"$1,001 - $15,000",SP),
Wasserman Schultz,20006521,DC,New gold Inc. ,NaN,P,12/7/2016,12/12/2016,"$1,001 - $15,000",New,
Wasserman Schultz,20007716,DC,apple Inc. ,NaN,S,12/23/2016,12/29/2016,"$1,001 - $15,000",New,
Wasserman Schultz,20007716,DC,"Keryx Biopharmaceuticals, Inc. ",NaN,P,12/12/2016,12/15/2016,"$1,001 - $15,000",New,
Wasserman Schultz,20008457,DC,"Aspen Aerogels, Inc. ",NaN,S,11/22/2017,11/23/2017,"$1,001 - $15,000",New,Dependent Child B
Wasserman Schultz,20008457,DC,"Richardson Electronics, ltd. ",NaN,S,11/22/2017,11/23/2017,"$1,001 - $15,000",New,Dependent Child B
Wasserman Schultz,20008457,DC,"Westell Technologies, Inc.",NaN,S,11/22/2017,11/23/2017,"$1,001 - $15,000",New,Dependent Child C
Wasserman Schultz,20008457,DC,"Westell Technologies, Inc.",NaN,S,11/22/2017,11/23/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20007716,DC,Stonegate Bank ,NaN,S,11/17/2016,11/17/2016,"$1,001 - $15,000",New,
Wasserman Schultz,20008273,DC,l.S. Starrett Company ,NaN,P,10/9/2017,10/10/2017,"$1,001 - $15,000",New,Dependent Child C
Wasserman Schultz,20008273,DC,l.S. Starrett Company ,NaN,P,10/9/2017,10/10/2017,"$1,001 - $15,000",New,Dependent Child B
Wasserman Schultz,20008273,DC,l.S. Starrett Company ,NaN,P,10/9/2017,10/10/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20007584,DC,"Communications Systems, Inc. ",NaN,P,06/30/2017,07/1/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20007584,DC,"Communications Systems, Inc. ",NaN,P,06/30/2017,07/1/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20007584,DC,"Communications Systems, Inc. ",NaN,P,06/30/2017,07/1/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20007425,DC,Quantum Corporation ,NaN,P,06/1/2017,06/2/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20007425,DC,Quantum Corporation ,NaN,P,06/1/2017,06/2/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20007425,DC,Quantum Corporation ,NaN,P,06/1/2017,06/2/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006999,DC,Stonegate Bank ,NaN,S,03/30/2017,03/30/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006986,DC,Stonegate Bank ,NaN,S,03/30/2017,03/31/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006986,DC,Stonegate Bank ,NaN,S,03/30/2017,03/31/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006999,DC,Comtech Telecommunications Corp.,NaN,S,03/29/2017,03/29/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006999,DC,Comtech Telecommunications Corp.,NaN,S,03/29/2017,03/29/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006986,DC,Comtech Telecommunications Corp.,NaN,S,03/29/2017,03/30/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006950,DC,Comtech Telecommunications Corp.,NaN,P,02/10/2017,02/10/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006950,DC,Comtech Telecommunications Corp.,NaN,P,02/10/2017,02/10/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006950,DC,"Richardson Electronics, ltd. ",NaN,P,02/10/2017,02/10/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006753,DC,Comtech Telecommunications Corp.,NaN,P,02/10/2017,02/11/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006753,DC,"Keryx Biopharmaceuticals, Inc. ",NaN,P,02/10/2017,02/11/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006593,DC,"Calamos asset Management, Inc.",NaN,S,01/6/2017,01/10/2017,"$1,001 - $15,000",New,
Wasserman Schultz,20006593,DC,New gold Inc. ,NaN,P,01/17/2017,01/18/2017,"$1,001 - $15,000",New,
